school,test,college,subject,style,direction,Remarks,polite,language,math,project
(10426)青岛科技大学,统考,(011)信息学院,(085404)(专业学位)计算机技术,全日制,(03)大数据技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)数据结构
(10423)中国海洋大学,统考,(002)信息科学与工程学部,(085408)(专业学位)光电信息工程,全日制,(02)光电信息工程（产教融合）,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(806)普通物理
(10426)青岛科技大学,统考,(011)信息学院,(085404)(专业学位)计算机技术,全日制,(02)人工智能技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)数据结构
(10426)青岛科技大学,统考,(011)信息学院,(085404)(专业学位)计算机技术,全日制,(01)计算机应用,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)数据结构
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(03)计算机图形与三维视觉,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10426)青岛科技大学,统考,(011)信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(04)交叉新型电子信息技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(852)信号与系统
(10426)青岛科技大学,统考,(011)信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(03)电子信息与通信工程,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(852)信号与系统
(10426)青岛科技大学,统考,(011)信息学院,(085404)(专业学位)计算机技术,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(851)数据结构
(10426)青岛科技大学,统考,(011)信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(02)集成电路设计,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(852)信号与系统
(10426)青岛科技大学,统考,(009)数理学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(843)普通物理
(10426)青岛科技大学,统考,(011)信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,非全日制,(00)不区分研究方向,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(852)信号与系统
(10426)青岛科技大学,统考,(004)自动化学院,(085406)(专业学位)控制工程,全日制,(03)模式识别与机器视觉,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)控制原理
(10426)青岛科技大学,统考,(011)信息学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(01)微电子技术,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(852)信号与系统
(10426)青岛科技大学,统考,(004)自动化学院,(085406)(专业学位)控制工程,全日制,(04)自主导航及智能控制,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)控制原理
(10426)青岛科技大学,统考,(004)自动化学院,(085406)(专业学位)控制工程,全日制,(02)信息检测与处理,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)控制原理
(10422)山东大学,统考,(048)软件学院,(085405)(专业学位)软件工程,全日制,(01)不区分研究方向,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(849)软件工程专业基础综合
(10426)青岛科技大学,统考,(004)自动化学院,(085406)(专业学位)控制工程,全日制,(01)工业过程控制系统的建模、仿真与优化,备注：,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)控制原理
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(09)自然语言处理与信息检索,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(05)区块链与信息安全,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(08)智能计算理论与技术,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(07)体系结构与嵌入式系统,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(10)智能感知与多媒体处理,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(04)人机交互与数据可视化,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10424)山东科技大学,统考,(019)海洋科学与工程学院,(085400)(专业学位)电子信息,全日制,(01)仪器仪表工程,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(816)电路
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(06)人机融合智能和移动系统,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10424)山东科技大学,统考,(015)数学与系统科学学院,(085411)(专业学位)大数据技术与工程,非全日制,(03)数据挖掘技术及应用,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)大数据分析方法
(10424)山东科技大学,统考,(015)数学与系统科学学院,(085411)(专业学位)大数据技术与工程,全日制,(03)数据挖掘技术及应用,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)大数据分析方法
(10424)山东科技大学,统考,(023)智能装备学院（泰安）,(085411)(专业学位)大数据技术与工程,全日制,(00)不区分研究方向,本专业不招收同等学力考生。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(813)数据结构与操作系统
(10422)山东大学,统考,(044)控制科学与工程学院,(085409)(专业学位)生物医学工程,全日制,(01)不区分研究方向,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(921)数字信号处理
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(01)大数据与机器学习,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
(10422)山东大学,统考,(044)控制科学与工程学院,(085406)(专业学位)控制工程,全日制,(01)不区分研究方向,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(847)自动控制原理
(10422)山东大学,统考,(037)新一代半导体材料研究院,(085406)(专业学位)控制工程,全日制,(01)不区分研究方向,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(847)自动控制原理
(10422)山东大学,统考,(047)计算机科学与技术学院,(085404)(专业学位)计算机技术,全日制,(02)计算机网络与边缘计算,拟招生人数包含专项计划，根据推荐免试接收情况及国家下达计划，有可能进行调整。请登录山东大学研究生招生信息网查询最新招生计划及专业报考条件。,(101)思想政治理论,(204)英语（二）,(302)数学（二）,(832)计算机综合
