symbol,name,current,chg,first_percent,current_year_percent,volume,amount,turnover_rate,pe_ttm,dividend_yield,market_capital
SH600834,申通地铁,8.54,-0.03,633.33,4.99,1767200,15113966.0,0.37,56.786,0.539,4076841469.0
SZ003032,传智教育,14.23,-0.05,43.97,-17.56,6071644,86655086.96,3.49,32.068,0.0,5726827925.0
SH688633,星球石墨,31.1,-0.11,84.12,-1.31,294562,9194058.0,0.88,25.802,1.328,3232554775.0
SH601068,中铝国际,5.62,-0.02,44.06,19.32,13299908,74707159.0,0.52,323.717,0.0,16629954669.0
SZ300318,博晖创新,5.53,-0.02,24.73,-5.47,4842599,26896272.47,0.61,,0.0,4517459737.0
SZ000886,海南高速,5.47,-0.02,0.0,13.92,10743505,58709849.21,1.1,21.809,0.914,5408890801.0
SH605488,福莱新材,16.69,-0.06,44.0,26.55,9633975,160468074.0,22.15,41.804,1.204,2934493330.0
SH688221,前沿生物-U,10.95,-0.04,45.9,-36.56,1891680,20782132.0,0.92,,0.0,4101636250.0
SH600796,钱江生化,5.52,-0.02,0.0,5.63,1964400,10835451.0,0.65,23.819,1.848,4783553428.0
SH605358,立昂微,38.25,-0.14,43.9,-9.28,6651205,255081764.0,1.32,53.467,1.098,25889604721.0
SH600736,苏州高新,5.55,-0.02,130.19,19.7,31748836,176717421.0,2.76,17.429,0.847,6389675634.0
SZ002755,奥赛康,8.23,-0.03,44.06,3.65,2314610,19086871.7,0.25,,0.0,7638759689.0
SZ000524,岭南控股,11.04,-0.04,144.43,-7.92,5091623,56361171.0,0.76,,0.0,7399102911.0
SZ002240,盛新锂能,27.42,-0.1,30.19,-25.46,7463112,204138303.71,0.88,5.11,2.345,25275368610.0
SZ300968,格林精密,8.39,-0.03,217.47,7.26,2597000,21758251.0,1.5,36.536,2.384,3468258200.0
SH688739,成大生物,33.56,-0.12,-27.27,13.61,943379,31763877.0,0.53,20.251,2.98,13976062000.0
SZ300363,博腾股份,30.09,-0.11,44.02,-23.84,9564585,289850186.22,1.91,8.525,3.676,16432751402.0
SZ002507,涪陵榨菜,18.81,-0.07,191.64,-3.64,9025766,170334901.02,0.79,22.945,1.552,21705216917.0
SZ002661,克明食品,10.8,-0.04,28.57,-6.7,3705900,40084986.0,1.13,19.718,1.88,3597202894.0
SH688082,盛美上海,102.9,-0.38,52.65,29.25,1069257,110296772.0,1.43,56.109,0.362,44613025590.0
SZ000401,冀东水泥,8.14,-0.03,29.18,0.82,11487089,93691976.2,0.74,27.093,1.843,21637867096.0
SZ000851,高鸿股份,5.37,-0.02,0.0,11.64,15674459,84204639.84,1.38,220.266,0.0,6217708307.0
SH601878,浙商证券,10.82,-0.04,44.02,8.96,64997578,706079817.0,1.68,23.071,2.773,41962004677.0
SZ301053,远信工业,24.33,-0.09,210.7,20.4,851464,20608949.72,3.66,27.329,0.411,1989038325.0
SH600783,鲁信创投,13.59,-0.05,-90.22,11.52,4867791,66144831.0,0.65,19.34,1.692,10115842805.0
SZ300772,运达股份,13.29,-0.05,44.02,-9.94,4404241,58250658.73,0.64,16.132,0.752,9330621338.0
SZ200029,深深房B,2.68,-0.01,16.96,-14.69,118600,317425.0,0.1,,2.575,2711248800.0
SZ000597,东北制药,5.33,-0.02,1.95,-14.0,6921108,36917619.62,0.52,21.727,1.876,7644905692.0
SZ000070,特发信息,8.14,-0.03,263.29,17.63,14681306,118557664.3,1.65,,0.0,7328806346.0
SZ002183,怡亚通,5.37,-0.02,111.01,-16.16,18228080,97990464.99,0.7,60.822,0.372,13945938819.0
SH605180,华生科技,13.38,-0.05,44.01,12.76,1239098,16522291.0,2.55,47.996,1.151,2261220000.0
SZ000557,西部创业,5.45,-0.02,29.15,11.22,5541189,30174166.16,0.38,32.261,0.0,7948142306.0
SZ300386,飞天诚信,10.51,-0.04,44.01,10.98,2202400,23099224.0,0.91,,0.0,4393642440.0
SH688680,海优新材,95.6,-0.36,211.7,-48.35,903767,86529479.0,1.74,,0.126,8032332172.0
SZ300533,冰川网络,33.94,-0.13,44.0,110.23,6340950,214376775.5,3.92,76.261,3.889,7844799283.0
SH688212,澳华内镜,58.18,-0.22,71.16,-11.16,1561803,90333589.0,1.8,223.593,0.0,7793501900.0
SH688020,方邦股份,44.94,-0.17,87.64,-14.84,400696,17893127.0,0.5,,0.0,3604659870.0
SZ000576,甘化科工,10.35,-0.04,161.59,1.87,2086701,21575862.34,0.48,39.616,0.0,4581238447.0
SZ000885,城发环境,12.97,-0.05,0.0,38.73,5040974,65018275.75,0.79,7.314,1.272,8327754967.0
SH603301,振德医疗,28.78,-0.11,44.0,-22.54,1441060,41633338.0,0.63,10.714,2.606,7668465594.0
SH688279,峰岹科技,107.11,-0.41,-19.27,25.05,729368,77726657.0,1.32,68.83,0.448,9893041632.0
SH600113,浙江东日,7.83,-0.03,0.0,-9.07,6719460,52977169.0,1.63,22.898,1.533,3221505983.0
SH688120,华海清科,199.73,-0.77,63.98,32.73,2072477,412926522.0,1.96,52.536,0.168,31743764587.0
SZ300026,红日药业,5.3,-0.02,77.5,-6.2,32815257,173917179.17,1.21,28.361,0.566,15922020636.0
SH603063,禾望电气,29.09,-0.11,44.01,4.56,2956353,85965062.0,0.67,46.328,0.21,12893473430.0
SZ301325,曼恩斯特,94.97,-0.36,17.34,23.66,867816,82608270.04,3.5,47.409,,11396400000.0
SZ002416,爱施德,7.94,-0.03,-2.44,-11.05,5622705,44662338.95,0.46,13.968,6.297,9839897540.0
SZ200505,京粮B,2.65,-0.01,0.78,-8.3,93500,247495.0,0.14,12.49,0.0,1926418165.0
SZ300277,海联讯,7.87,-0.03,35.65,19.17,3156700,24825070.0,0.94,230.012,0.254,2636450000.0
SH600050,中国联通,5.14,-0.02,24.78,15.77,273793435,1403045969.0,0.88,21.697,2.082,163474802258.0
SH603858,步长制药,20.3,-0.08,44.01,-3.38,8203606,166499514.0,0.74,,4.729,22452665694.0
SH600050,中国联通,5.14,-0.02,24.78,15.77,273793435,1403045969.0,0.88,21.697,2.082,163474802258.0
SH603876,鼎胜新材,17.85,-0.07,44.02,-19.67,3799150,68220777.0,0.43,11.929,2.678,15756573259.0
SH603365,水星家纺,15.21,-0.06,44.0,22.07,1493688,22687385.0,0.56,14.631,4.602,4056050700.0
SH603222,济民医疗,10.16,-0.04,44.02,16.31,5983659,60903749.0,1.11,616.402,0.197,5458332136.0
SH603500,祥和实业,12.71,-0.05,43.96,13.15,1159740,14673480.0,0.48,43.871,1.023,3120734293.0
SZ002474,榕基软件,7.58,-0.03,25.97,-10.08,18595100,140516215.0,3.69,,0.0,4716276000.0
SH600545,卓郎智能,2.57,-0.01,44.3,-9.19,11151737,28598201.0,0.59,,0.0,4871211397.0
SH605208,永茂泰,10.1,-0.04,44.03,-1.26,3657111,36849237.0,2.17,,0.297,3332394000.0
SZ300730,科创信息,12.8,-0.05,44.02,4.59,2332575,29888415.5,1.19,137.208,0.117,3078783322.0
SH603966,法兰泰克,10.18,-0.04,43.99,9.85,7192777,72269464.0,2.0,17.82,2.132,3665930031.0
SZ002318,久立特材,17.66,-0.07,90.43,8.98,7647931,136502879.22,0.8,13.008,2.435,17256834915.0
SZ300815,玉禾田,15.16,-0.06,43.99,23.31,3456945,52019868.68,0.89,11.958,3.133,6042654720.0
SZ002068,黑猫股份,12.68,-0.05,87.57,5.93,17821203,224789138.86,2.43,,0.0,9401109181.0
SH688335,复洁环保,23.03,-0.09,40.89,12.42,1029778,23667128.0,1.48,18.33,1.65,2345847568.0
SH603279,景津装备,31.03,-0.12,44.03,9.18,2095857,64998417.0,0.37,19.998,3.223,17894454872.0
SH601588,北辰实业,2.56,-0.01,51.25,25.49,91469983,235128876.0,3.44,,0.0,8619571200.0
SZ300227,光韵达,7.6,-0.03,26.58,14.46,5376300,40779088.0,1.32,54.016,0.0,3798328175.0
SH600052,东望时代,4.99,-0.02,0.0,-8.61,4975149,24764220.0,0.59,,0.0,4212531758.0
SH603881,数据港,22.34,-0.09,43.97,33.09,4600327,102312552.0,1.0,73.624,0.139,10287527018.0
SZ002851,麦格米特,32.32,-0.13,43.96,24.7,3489985,112560234.3,0.85,28.829,0.155,16150192722.0
SH688067,爱威科技,22.21,-0.09,160.37,19.11,564159,12599092.0,1.38,105.766,0.45,1510280000.0
SZ002203,海亮股份,12.32,-0.05,169.92,9.76,3650173,44872987.93,0.19,19.938,0.649,24511222329.0
SH605166,聚合顺,9.86,-0.04,43.97,-17.53,1472900,14548163.0,0.47,13.546,2.14,3111424913.0
SH688004,博汇科技,29.77,-0.12,340.74,43.68,1020173,30323633.0,2.19,,0.0,1690936000.0
SZ300047,天源迪科,7.45,-0.03,17.57,24.39,13711000,101992761.0,2.56,139.467,0.201,4751197806.0
SZ002625,光启技术,14.94,-0.06,72.0,-12.22,6723954,100736887.44,0.38,74.062,0.904,32189542658.0
SZ300642,透景生命,19.95,-0.08,43.99,-3.14,1022180,20436368.6,0.74,25.08,1.003,3275914508.0
SZ002365,永安药业,9.94,-0.04,40.48,-4.35,1680537,16718172.52,0.69,27.965,1.006,2929144050.0
SH605499,东鹏饮料,182.82,-0.73,44.0,4.05,641117,117413943.0,0.4,45.903,1.094,73129828200.0
SZ003007,直真科技,24.13,-0.1,44.02,-13.41,1568200,37697276.0,4.07,61.599,0.414,2509520000.0
SZ300678,中科信息,38.64,-0.16,43.95,251.96,15592500,596165794.0,5.61,221.79,0.085,11452366362.0
SH603666,亿嘉和,36.76,-0.15,43.99,15.63,918680,33778571.0,0.45,,0.0,7590602396.0
SH603065,宿迁联盛,14.52,-0.06,43.97,14.49,929843,13441209.0,2.22,28.7,1.377,6083409145.0
SZ003013,地铁设计,19.56,-0.08,44.01,29.83,1470800,28956513.0,2.44,19.256,2.301,7824195600.0
SH605003,众望布艺,19.63,-0.08,44.0,12.9,479259,9401124.0,1.74,30.92,2.089,2159300000.0
SH603718,海利生物,9.69,-0.04,44.05,-0.73,2695766,26235517.0,0.42,49.824,0.588,6240360000.0
SH688303,大全能源,41.05,-0.17,184.36,-6.98,3785643,155376504.0,0.74,4.951,8.77,87740114626.0
SZ300401,花园生物,12.06,-0.05,43.94,-15.23,2994840,36191947.38,0.55,23.363,1.161,6645151137.0
SH605303,园林股份,12.03,-0.05,44.02,10.98,1320200,15859830.0,1.94,,0.0,1939686018.0
SH600327,大东方,4.85,-0.02,91.38,0.65,7612506,36886638.0,0.86,30.06,1.443,4291180662.0
SH688380,中微半导,28.97,-0.12,82.11,8.33,886353,25733470.0,1.56,154.723,1.553,11598574050.0
SZ002466,天齐锂业,66.28,-0.27,176.83,-12.41,13507971,893479574.21,0.92,4.237,4.526,108780166521.0
SZ000538,云南白药,53.61,-0.22,206.21,1.31,6937624,372960550.19,0.39,26.723,2.835,96329801252.0
SH688046,药康生物,19.38,-0.08,-17.89,-19.25,2641957,52791221.0,1.79,48.049,0.212,7945800000.0
SZ002613,北玻股份,4.83,-0.02,36.22,5.23,10106980,48608022.6,1.74,89.444,0.0,4526531100.0
SZ002752,昇兴股份,4.91,-0.02,44.08,-4.59,8622305,42577949.9,0.88,22.662,1.018,4796669678.0
SZ300613,富瀚微,55.2,-0.23,44.0,10.44,1977490,109451428.48,0.91,35.815,0.326,12715351685.0
SH603936,博敏电子,12.18,-0.05,44.04,-0.16,6643907,80783934.0,1.3,131.736,0.164,7771121407.0
SZ002187,广百股份,7.36,-0.03,233.05,-14.52,8221000,60462177.0,1.59,,0.0,5181726540.0
SH603789,星光农机,9.54,-0.04,43.99,10.93,3131100,30002698.0,1.2,,0.0,2643715260.0
SZ000793,华闻集团,2.36,-0.01,94.43,-8.17,46701647,110070885.51,2.38,,0.0,4713499279.0
SZ300125,聆达股份,16.49,-0.07,33.62,-16.89,2870000,47422944.0,1.09,1126.68,0.0,4378094918.0
SH688455,科捷智能,14.12,-0.06,-3.2,5.19,557296,7847020.0,1.38,33.205,1.416,2553590238.0
SZ300801,泰和科技,16.55,-0.07,43.98,-19.76,1235189,20495607.98,0.91,11.854,2.828,3615016500.0
SH600717,天津港,4.73,-0.02,542.86,17.42,16138325,76240855.0,0.56,15.378,1.628,13688624910.0
SZ301067,显盈科技,21.12,-0.09,53.36,5.72,606536,12753509.64,1.34,32.831,0.526,2053624320.0
SZ000416,*ST民控,2.33,-0.01,38.32,-39.32,15074523,35338162.68,2.84,,0.0,1239260581.0
SH688288,鸿泉物联,23.01,-0.1,25.09,35.51,691597,15723033.0,0.69,,0.0,2308913599.0
SZ002839,张家港行,4.6,-0.02,43.94,4.46,29680151,136741876.6,1.43,5.679,4.348,9980388914.0
SH603058,永吉股份,9.22,-0.04,43.91,29.82,2833400,26199915.0,0.68,41.687,5.412,3872105569.0
SZ300136,信维通信,18.72,-0.08,63.37,13.67,6687885,125318871.36,0.81,26.934,0.267,18112884903.0
SH688375,国博电子,78.77,-0.34,35.43,-17.77,511799,40267967.0,0.3,58.767,0.635,31508787700.0
SZ301260,格力博,22.92,-0.1,24.15,-25.5,2241817,51240715.09,1.96,54.188,0.271,11142832307.0
SZ002462,嘉事堂,13.88,-0.06,75.92,-1.33,3555350,49269161.0,1.22,14.165,2.233,4048894826.0
SZ300583,赛托生物,30.4,-0.13,44.01,33.47,5487300,167839422.0,5.26,51.781,0.049,3604340402.0
SH600081,东风科技,11.64,-0.05,0.0,13.59,7657186,89168766.0,2.44,72.768,0.662,5206296307.0
SZ002936,郑州银行,2.34,-0.01,44.01,9.53,125802787,292859724.8,1.88,8.705,0.0,21275493778.0
SZ000735,罗牛山,6.85,-0.03,0.0,-2.82,14407018,98913893.88,1.25,47.412,0.292,7887868009.0
SZ000516,国际医学,9.01,-0.04,-90.05,-26.39,22394215,202216228.82,1.18,,0.0,20369893757.0
SZ300955,嘉亨家化,22.55,-0.1,323.47,-5.49,2630394,60085678.59,5.86,38.939,1.552,2273040000.0
SZ300798,锦鸡股份,6.78,-0.03,43.94,-0.01,1888600,12804235.0,0.59,709.251,0.295,2832351210.0
SH600305,恒顺醋业,11.24,-0.05,124.23,-7.83,5055700,56919606.0,0.5,93.618,0.881,12509625800.0
SH600830,香溢融通,6.84,-0.03,54.62,8.75,7263101,49639131.0,1.6,185.252,0.146,3107567589.0
SZ300462,华铭智能,11.22,-0.05,44.0,35.27,3500300,38963054.0,2.56,27.863,0.579,2112333581.0
SZ001256,炜冈科技,18.29,-0.08,43.99,-29.37,963400,17652757.0,2.7,31.546,0.929,2608383686.0
SZ000157,中联重科,6.86,-0.03,89.4,32.16,34189577,235281436.07,0.48,26.94,4.665,59531026739.0
SZ001259,利仁科技,29.4,-0.13,44.0,7.1,634300,18554236.0,3.43,42.48,0.0,2163513307.0
SZ301318,维海德,31.43,-0.14,14.41,11.59,545213,17125010.13,2.09,27.939,1.696,3272428740.0
SZ300422,博世科,6.81,-0.03,44.0,17.21,4720600,31975071.0,1.22,,0.0,3438183196.0
SH601008,连云港,4.53,-0.02,187.35,-6.0,11874136,53870951.0,0.96,34.418,1.104,5620090167.0
SZ000513,丽珠集团,36.62,-0.16,81.82,17.55,8168842,299722881.29,1.35,17.678,4.369,34259939398.0
SZ000156,华数传媒,8.85,-0.04,139.09,18.16,7940800,70210454.0,0.51,20.624,2.486,16398452112.0
SZ002511,中顺洁柔,11.03,-0.05,29.53,-19.3,6034393,66743245.48,0.47,48.095,0.562,14720089809.0
SH605007,五洲特纸,15.47,-0.07,44.0,-17.02,2105089,32472900.0,2.54,85.71,1.034,6196625484.0
SZ002587,奥拓电子,6.62,-0.03,7.38,31.91,7197200,47551731.0,1.41,137.738,0.453,4313222313.0
SZ000031,大悦城,4.41,-0.02,164.84,17.29,33247983,147552298.15,0.83,,0.0,18902641825.0
SZ000023,ST深天,6.66,-0.03,443.55,-51.63,1157500,7717056.7,0.83,,0.0,924116558.0
SZ002922,伊戈尔,15.56,-0.07,44.0,3.93,12277709,191244025.42,4.41,26.769,1.607,4698657168.0
SH688619,罗普特,13.16,-0.06,102.43,27.27,1433741,18849233.0,1.6,,0.0,2469414451.0
SH600495,晋西车轴,4.39,-0.02,37.25,23.81,13376928,58653921.0,1.11,197.114,0.114,5303957990.0
SH688619,罗普特,13.16,-0.06,102.43,27.27,1433741,18849233.0,1.6,,0.0,2469414451.0
SZ002137,实益达,6.61,-0.03,212.14,-10.07,5577100,36757309.0,1.43,26.514,0.0,3817307085.0
SH603033,三维股份,15.39,-0.07,43.99,15.92,2877150,44027390.0,0.29,71.52,0.0,15879482551.0
SZ001336,楚环科技,26.48,-0.12,43.99,7.6,973603,25707932.93,4.21,35.08,0.453,2128290280.0
SZ002405,四维图新,11.16,-0.05,12.38,1.27,29011674,323871379.78,1.26,,0.0,26535693504.0
SH600188,兖矿能源,17.66,-0.08,0.0,-9.64,19296291,340806022.0,0.43,4.418,16.234,131426439115.0
SZ002061,浙江交科,4.45,-0.02,58.33,20.99,19904831,88591351.27,0.77,8.453,2.719,11566163655.0
SZ301149,隆华新材,11.06,-0.05,146.28,2.42,1730000,19088236.0,0.93,35.672,0.904,4755800199.0
SZ002008,大族激光,24.39,-0.11,324.89,-4.12,14324074,349038574.86,1.46,25.165,0.82,25662795199.0
SZ002775,文科园林,4.44,-0.02,44.0,8.56,8228440,36506811.64,1.84,,0.0,2720685715.0
SH600056,中国医药,13.1,-0.06,0.0,-23.1,10560699,138423839.0,0.71,25.835,1.13,19596024699.0
SZ300474,景嘉微,77.34,-0.36,43.99,41.92,5587533,432291189.93,1.7,250.852,0.154,35367582155.0
SH600487,亨通光电,15.3,-0.07,16.43,2.15,38327201,583972525.0,1.55,23.09,0.523,37741040252.0
SH605199,葫芦娃,15.2,-0.07,43.93,-5.12,1334226,20315994.0,0.33,63.135,0.0,6081653030.0
SH603139,康惠制药,17.3,-0.08,43.99,-2.54,771700,13414498.0,0.77,,0.0,1727924000.0
SH600977,中国电影,15.11,-0.07,43.95,11.1,16350837,246524210.0,0.88,,0.0,28210370000.0
SZ000622,恒立实业,4.35,-0.02,134.11,1.87,9227603,40292625.14,2.17,,0.0,1849733100.0
SH688409,富创精密,85.93,-0.4,51.02,-20.03,1061335,90902117.0,2.27,73.555,0.815,17963952991.0
SZ300328,宜安科技,6.55,-0.03,12.11,9.53,7647602,49928312.78,1.12,,0.0,4522274580.0
SZ002563,森马服饰,6.46,-0.03,-7.3,27.18,9245177,59806319.88,0.49,23.549,3.096,17403822434.0
SH603511,爱慕股份,17.32,-0.08,44.02,16.15,1675800,29274397.0,3.08,34.924,4.244,7068655720.0
SZ300001,特锐德,19.65,-0.09,84.87,29.51,7164336,140864917.32,0.7,75.328,0.254,20748390060.0
SH900934,锦江B股,1.964,-0.009,-8.05,-1.55,229219,451181.0,0.15,41.208,0.458,2101566540.0
SZ001313,粤海饲料,8.71,-0.04,44.05,-6.78,1952900,17032738.0,0.9,56.341,0.563,6097000000.0
SZ002388,新亚制程,6.56,-0.03,275.33,1.39,4326400,28416356.0,0.9,116.936,0.0,3330676656.0
SZ301090,华润材料,10.91,-0.05,81.53,9.23,2978499,32498974.72,1.34,20.693,0.761,16216175086.0
SH688602,康鹏科技,10.85,-0.05,38.57,25.29,7106252,76970615.0,8.39,35.595,,5635218750.0
SZ000025,特力A,17.26,-0.08,182.3,0.8,3856200,66404224.98,0.98,99.25,0.162,7440066603.0
SZ300724,捷佳伟创,93.27,-0.43,44.0,-18.04,3149353,293404388.54,1.15,29.255,0.214,32476578184.0
SH688655,迅捷兴,15.13,-0.07,197.23,32.83,1340860,20259603.0,1.92,40.777,0.496,2018190700.0
SH600330,天通股份,10.55,-0.05,208.12,0.61,13395642,141132936.0,1.09,20.122,0.474,13012733089.0
SZ000042,中洲控股,8.46,-0.04,116.48,6.72,6162681,52259266.64,0.93,53.962,0.142,5624471436.0
SZ002895,川恒股份,21.38,-0.1,43.95,-15.33,7553201,159651249.85,1.52,13.212,3.274,10728071302.0
SH688355,明志科技,25.56,-0.12,54.11,-24.54,583757,14864092.0,1.49,99.185,0.196,3168317200.0
SH688334,西高院,17.07,-0.08,46.4,20.55,1932497,33007292.0,2.71,34.788,,5404011485.0
SZ002084,海鸥住工,4.22,-0.02,96.89,-4.95,5707663,24081826.67,0.88,71.92,0.0,2746627719.0
SH600120,浙江东方,4.23,-0.02,0.0,20.89,40286133,170611938.0,1.18,12.902,1.868,14447063711.0
SH605086,龙高股份,21.09,-0.1,44.01,11.51,451743,9550073.0,0.88,27.563,1.565,2699520000.0
SZ301047,义翘神州,89.1,-0.42,68.41,-8.72,422691,37955656.69,0.72,42.232,2.245,11511720000.0
SZ301196,唯科科技,34.24,-0.16,-6.07,4.07,471073,16103358.72,1.24,28.278,2.044,4273152000.0
SH605399,晨光新材,16.87,-0.08,44.0,-31.06,1251005,21176251.0,1.13,10.768,1.826,5268988543.0
SZ300340,科恒股份,12.77,-0.06,52.4,23.03,4560860,58047762.4,2.44,,0.0,2727341512.0
SZ300660,江苏雷利,29.46,-0.14,43.99,53.19,7510154,221555458.71,2.37,35.772,1.29,9339364244.0
SZ300976,达瑞电子,48.54,-0.23,37.5,18.82,348380,16908462.6,0.94,25.353,1.648,4584670956.0
SZ002925,盈趣科技,19.11,-0.09,44.0,20.26,3185297,60558581.72,0.43,24.193,4.186,14954029226.0
SH600692,亚通股份,6.35,-0.03,316.07,7.81,12416800,79138760.0,4.87,,0.0,2233701806.0
SZ002286,保龄宝,8.53,-0.04,46.45,-5.24,2506400,21388173.0,0.68,29.422,0.938,3162673047.0
SH600703,三安光电,16.89,-0.08,20.98,-1.3,20702617,349902850.0,0.41,179.419,0.296,84264526299.0
SH603896,寿仙谷,40.05,-0.19,44.02,2.04,1543870,62270350.0,0.76,28.725,1.099,8083227740.0
SH688432,有研硅,14.97,-0.07,91.73,13.07,2455396,36785560.0,1.67,50.72,0.0,18676887238.0
SH688244,永信至诚,70.99,-0.34,22.48,93.39,488864,34744665.0,3.32,95.538,0.314,4920340185.0
SH605189,富春染织,16.5,-0.08,44.01,8.58,672440,11153001.0,1.35,15.494,1.364,2471089203.0
SZ002505,鹏都农牧,2.07,-0.01,20.79,-19.77,124880527,256502131.49,1.96,,0.0,13194720452.0
SZ200055,方大B,2.06,-0.01,0.62,-1.47,208546,428698.84,0.05,6.558,2.767,2212180908.0
SH688130,晶华微,43.32,-0.21,-7.67,2.21,171894,7432216.0,1.08,2496.65,0.346,2883379200.0
SZ002041,登海种业,16.51,-0.08,43.17,-16.7,4829176,79681935.65,0.55,75.023,0.0,14528800000.0
SH688084,晶品特装,71.15,-0.34,44.47,-13.63,213745,15176762.0,1.17,144.287,0.422,5383142546.0
SZ300426,唐德影视,12.41,-0.06,44.02,79.59,6512000,81133887.0,1.64,67.837,0.0,5075747086.0
SZ300019,硅宝科技,16.5,-0.08,96.87,6.81,1955145,32197637.4,0.58,24.567,1.818,6452567550.0
SZ300009,安科生物,10.36,-0.05,194.59,13.45,9932140,102890441.66,0.86,24.209,2.413,17334952445.0
SZ300684,中石科技,18.83,-0.09,44.0,30.53,5288200,99069350.0,2.91,27.78,3.452,5288452707.0
SZ000950,重药控股,6.18,-0.03,131.53,22.83,23638953,146522472.54,1.37,10.612,0.971,10680181421.0
SZ300605,恒锋信息,14.52,-0.07,44.04,5.88,1564630,22615507.14,1.39,65.28,0.275,2388002528.0
SZ300251,光线传媒,8.34,-0.04,40.95,-3.14,30914883,257636113.43,1.11,,0.6,24466294323.0
SH688217,睿昂基因,38.23,-0.19,477.74,8.15,426283,16280727.0,1.14,48.426,0.0,2135370904.0
SH600989,宝丰能源,14.09,-0.07,43.97,18.07,15911863,224225321.0,0.22,17.997,1.987,103327042400.0
SZ002852,道道全,12.28,-0.06,44.0,-11.27,6228534,76563554.52,2.25,,0.0,4223930785.0
SH603700,宁水集团,14.35,-0.07,44.02,11.45,1552750,22201770.0,0.76,22.322,2.091,2916522700.0
SH603696,安记食品,10.15,-0.05,43.96,-5.68,4840798,49180399.0,2.06,98.507,0.493,2387280000.0
SZ300403,汉宇集团,8.09,-0.04,43.99,39.66,21366363,172355776.97,5.45,23.629,1.607,4878270000.0
SZ300207,欣旺达,16.36,-0.08,12.27,-22.25,12051024,196926198.97,0.7,37.89,0.489,30467539756.0
SZ002512,达华智能,4.09,-0.02,65.46,18.21,16304318,66670502.62,1.56,,0.0,4691616636.0
SZ301199,迈赫股份,26.27,-0.13,40.03,32.26,1192909,31200341.87,2.1,85.898,0.266,3502841800.0
SH603012,创力集团,6.13,-0.03,44.03,15.9,6166195,37725310.0,0.97,9.817,1.631,3994062800.0
SH601869,长飞光纤,34.82,-0.17,43.99,6.71,1438573,49940365.0,0.35,21.91,1.327,26390255861.0
SH603655,朗博科技,24.55,-0.12,43.96,-1.21,688400,16949990.0,0.65,164.329,0.204,2602300000.0
SH688132,邦彦技术,24.38,-0.12,-15.17,-0.08,1081565,26456327.0,3.1,50.627,0.0,3711250474.0
SH688181,八亿时空,26.3,-0.13,39.36,1.49,287606,7568252.0,0.25,22.148,0.875,3536864660.0
SZ002250,联化科技,10.23,-0.05,25.0,-33.37,12255650,125506923.6,1.33,14.154,0.978,9444809199.0
SZ300733,西菱动力,12.27,-0.06,44.03,-4.67,2333537,28565389.51,1.04,184.941,0.513,3733508042.0
SH603260,合盛硅业,71.62,-0.36,44.01,-12.58,2308859,165084256.0,0.21,20.65,1.229,84669661114.0
SZ300703,创源股份,9.97,-0.05,44.02,2.42,1907500,18921216.5,1.14,29.624,1.505,1814536411.0
SH600826,兰生股份,12.0,-0.06,144.55,31.97,4528872,54373970.0,1.08,34.36,0.908,6393132660.0
SH688008,澜起科技,57.63,-0.29,202.1,-7.94,8378334,485174011.0,0.74,64.742,0.519,65583415217.0
SH688611,杭州柯林,37.77,-0.19,68.36,22.74,265209,9978152.0,1.36,49.938,0.662,2955880200.0
SZ300015,爱尔眼科,20.03,-0.1,85.36,-15.86,36069677,723871889.86,0.46,69.339,0.384,186848080602.0
SZ301175,中科环保,6.01,-0.03,110.21,-0.11,9322319,56007519.0,1.5,39.505,0.915,8845998800.0
SH600628,新世界,8.04,-0.04,-44.55,5.24,11619798,93737292.0,1.8,,0.373,5200878087.0
SH688379,华光新材,19.42,-0.1,199.23,19.14,717713,13883542.0,1.54,166.545,0.0,1723476838.0
SH600073,上海梅林,7.88,-0.04,0.0,1.37,10599371,83822747.0,1.13,14.738,2.043,7389308239.0
SZ300557,理工光科,36.94,-0.19,44.0,17.36,446100,16411827.0,0.69,88.297,0.541,2644391384.0
SH603970,中农立华,19.38,-0.1,44.03,-5.55,1022920,19830741.0,0.38,23.738,2.028,5209346597.0
SH605258,协和电子,25.21,-0.13,44.01,1.08,995600,24957568.0,2.63,45.254,0.793,2218480000.0
SH601211,国泰君安,15.5,-0.08,43.99,18.45,55793957,868841039.0,0.75,11.474,3.419,138021467648.0
SZ002766,索菱股份,5.86,-0.03,43.96,15.81,27909000,162929331.0,3.31,372.59,0.0,4968155044.0
SZ300218,安利股份,9.81,-0.05,3.72,0.58,1224600,12005343.0,0.57,,2.345,2128642470.0
